id,ciiu_4n4
78064,S9420
78065,H4922
78066,N7911
78067,M7110
78068,H5221
78069,S9499
78070,G4630
78071,L6820
78072,N7911
78073,L6820
78074,M7110
78075,S9609
78076,L6810
78077,G4690
78078,H4921
78079,A0321
78080,H4923
78081,G4649
78082,S9499
78083,G4773
78084,M7020
78085,S9411
78086,H4923
78087,G4752
78088,G4530
78089,M7020
78090,G4669
78091,S9420
78092,H4921
78093,A0126
78094,R9311
78095,H4923
78096,G4719
78097,G4741
78098,S9491
78099,Q8690
78100,G4659
78101,M7310
78102,C2021
78103,L6810
78104,J6201
78105,L6820
78106,O8430
78107,H4922
78108,H4922
78109,K6499
78110,N7730
78111,H4923
78112,G4661
78113,L6810
78114,M7020
78115,K6419
78116,C2100
78117,A0321
78118,H4922
78119,G4520
78120,V0300
78121,A0141
78122,C1020
78123,S9420
78124,G4663
78125,A0122
78126,G4663
78127,L6810
78128,H4923
78129,B0729
78130,R9311
78131,A0149
78132,F4321
78133,L6810
78134,C2220
78135,B0729
78136,B0729
78137,L6820
78138,I5610
78139,L6810
78140,L6810
78141,F4210
78142,O8412
78143,H4922
78144,G4630
78145,F4100
78146,M7110
78147,H5221
78148,C1104
78149,G4620
78150,R9000
78151,A0163
78152,G4630
78153,G4651
78154,F4100
78155,G4690
78156,M7120
78157,G4649
78158,M7020
78159,G4772
78160,Q8890
78161,G4641
78162,O8412
78163,G4641
78164,G4649
78165,M7020
78166,O8423
78167,C2029
78168,I5610
78169,N8129
78170,C2592
78171,C1820
78172,G4759
78173,G4663
78174,G4530
78175,O8413
78176,M7110
78177,O8411
78178,H5221
78179,G4649
78180,A0122
78181,M6920
78182,G4721
78183,J6010
78184,M7020
78185,H4923
78186,J6209
78187,E3700
78188,M7010
78189,F4100
78190,I5621
78191,L6820
78192,M7020
78193,S9420
78194,K6499
78195,G4649
78196,H4923
78197,S9420
78198,A0321
78199,M7020
78200,G4620
78201,D3510
78202,C2431
78203,F4100
78204,F4321
78205,H4923
78206,G4641
78207,F4210
78208,H4923
78209,O8413
78210,J6311
78211,F4210
78212,F4100
78213,S9499
78214,G4663
78215,G4610
78216,S9411
78217,I5510
78218,H4923
78219,A0150
78220,J6190
78221,C2592
78222,C1709
78223,S9420
78224,Q8620
78225,P8549
78226,L6810
78227,M7020
78228,G4659
78229,A0141
78230,K6419
78231,O8411
78232,M7110
78233,Q8790
78234,A0122
78235,G4690
78236,G4630
78237,C1079
78238,M7490
78239,Q8620
78240,V0300
78241,G4530
78242,M7020
78243,C1410
78244,C1040
78245,C1010
78246,S9420
78247,G4690
78248,H4922
78249,S9411
78250,L6810
78251,M7020
78252,Q8610
78253,H4922
78254,G4649
78255,S9420
78256,O8412
78257,F4100
78258,J6201
78259,G4663
78260,I5630
78261,G4663
78262,O8411
78263,I5510
78264,L6810
78265,S9420
78266,Q8690
78267,G4649
78268,G4510
78269,I5630
78270,G4651
78271,Q8620
78272,D3520
78273,G4530
78274,L6810
78275,L6820
78276,L6810
78277,C2011
78278,L6820
78279,A0321
78280,O8412
78281,G4669
78282,C2420
78283,J6201
78284,M7020
78285,G4630
78286,N8030
78287,S9420
78288,F4100
78289,G4630
78290,S9491
78291,Q8690
78292,P8530
78293,L6820
78294,M7020
78295,L6810
78296,A0122
78297,M6910
78298,G4741
78299,G4630
78300,G4649
78301,G4651
78302,B0729
78303,C3312
78304,N8230
78305,H4922
78306,A0210
78307,H4922
78308,A0150
78309,H4922
78310,C2710
78311,C3100
78312,L6820
78313,H5221
78314,G4520
78315,H4923
78316,M7210
78317,G4649
78318,L6810
78319,G4663
78320,L6810
78321,F4321
78322,C2819
78323,C2511
78324,A0150
78325,S9420
78326,F4321
78327,G4799
78328,G4663
78329,G4741
78330,L6810
78331,M7020
78332,K6619
78333,N7911
78334,O8412
78335,I5630
78336,O8412
78337,K6621
78338,M7410
78339,G4620
78340,G4730
78341,K6430
78342,G4759
78343,S9609
78344,F4321
78345,N7911
78346,M7110
78347,M6910
78348,K6499
78349,F4220
78350,Q8890
78351,G4641
78352,C2812
78353,A0163
78354,F4330
78355,C2819
78356,J6010
78357,N8010
78358,A0163
78359,A0321
78360,F4220
78361,G4721
78362,J5911
78363,M7020
78364,S9491
78365,G4659
78366,S9609
78367,S9499
78368,M7020
78369,G4751
78370,G4662
78371,C2029
78372,K6511
78373,C2593
78374,F4220
78375,M7020
78376,G4659
78377,G4641
78378,S9499
78379,L6820
78380,L6810
78381,G4620
78382,O8411
78383,G4649
78384,H5022
78385,L6820
78386,H4923
78387,C1410
78388,M7020
78389,P8549
78390,M7110
78391,J6201
78392,L6810
78393,K6611
78394,S9420
78395,G4690
78396,S9420
78397,G4630
78398,N7810
78399,G4641
78400,H4922
78401,M7220
78402,M7020
78403,L6810
78404,S9420
78405,M7310
78406,A0163
78407,R9000
78408,M7110
78409,M7310
78410,O8413
78411,K6419
78412,G4630
78413,A0311
78414,G4630
78415,G4620
78416,G4663
78417,N7911
78418,C1020
78419,H4923
78420,E3600
78421,M6920
78422,S9420
78423,G4630
78424,G4663
78425,L6820
78426,M7110
78427,C1920
78428,J6201
78429,O8411
78430,H5229
78431,K6499
78432,C3313
78433,M7020
78434,S9609
78435,M7210
78436,Q8620
78437,A0146
78438,Q8790
78439,H5221
78440,Q8790
78441,G4690
78442,H4923
78443,S9411
78444,F4100
78445,L6810
78446,G4659
78447,N7820
78448,M6910
78449,P8521
78450,C2220
78451,G4651
78452,C1104
78453,G4530
78454,C2930
78455,Q8790
78456,H4923
78457,H4911
78458,S9420
78459,F4100
78460,N7911
78461,M6920
78462,F4100
78463,J6201
78464,Q8620
78465,I5610
78466,G4649
78467,G4530
78468,G4669
78469,K6499
78470,G4659
78471,F4100
78472,G4653
78473,P8549
78474,A0311
78475,G4620
78476,L6810
78477,G4510
78478,A0122
78479,L6810
78480,O8413
78481,F4321
78482,V0300
78483,L6810
78484,Q8620
78485,M7420
78486,F4220
78487,K6419
78488,A0321
78489,H5221
78490,B0610
78491,G4620
78492,L6820
78493,H5221
78494,L6820
78495,N7911
78496,M7020
78497,J6202
78498,A0111
78499,G4649
78500,G4663
78501,H4923
78502,S9609
78503,N7911
78504,O8411
78505,M7020
78506,A0321
78507,D3510
78508,M7020
78509,G4651
78510,H4923
78511,M7010
78512,C3313
78513,G4659
78514,Q8890
78515,P8510
78516,O8412
78517,B0910
78518,Q8620
78519,G4620
78520,G4659
78521,J6120
78522,L6820
78523,G4530
78524,S9491
78525,M7110
78526,G4649
78527,F4321
78528,G4630
78529,K6630
78530,L6810
78531,J6020
78532,J6020
78533,H4923
78534,M7110
78535,G4649
78536,H5210
78537,H4923
78538,H4922
78539,G4649
78540,G4630
78541,G4620
78542,C1811
78543,S9609
78544,G4663
78545,S9609
78546,Q8620
78547,Q8810
78548,C3312
78549,S9420
78550,N8010
78551,G4620
78552,G4630
78553,C2021
78554,N8010
78555,F4321
78556,O8423
78557,G4649
78558,G4741
78559,C1702
78560,S9420
78561,S9499
78562,L6810
78563,C1399
78564,K6430
78565,F4100
78566,G4659
78567,G4653
78568,M6910
78569,S9491
78570,N8010
78571,G4630
78572,H4923
78573,F4210
78574,G4649
78575,G4741
78576,S9491
78577,S9411
78578,H4923
78579,M7110
78580,G4630
78581,L6810
78582,A0163
78583,N8211
78584,I5610
78585,F4220
78586,F4100
78587,V0300
78588,N7810
78589,F4210
78590,G4659
78591,H4923
78592,B0910
78593,O8411
78594,G4690
78595,H4923
78596,F4100
78597,O8412
78598,O8411
78599,V0300
78600,S9420
78601,F4100
78602,K6619
78603,G4649
78604,G4752
78605,S9491
78606,K6420
78607,H4923
78608,G4652
78609,K6430
78610,N7911
78611,G4659
78612,J6130
78613,F4100
78614,O8430
78615,I5510
78616,H4923
78617,F4390
78618,S9420
78619,S9411
78620,Q8690
78621,O8411
78622,G4663
78623,L6820
78624,F4321
78625,F4100
78626,K6622
78627,G4663
78628,M7310
78629,M7020
78630,C1030
78631,F4100
78632,C1020
78633,S9420
78634,F4100
78635,S9420
78636,L6810
78637,K6630
78638,N7911
78639,L6820
78640,N8010
78641,E3700
78642,G4690
78643,A0210
78644,H4923
78645,M7020
78646,C2670
78647,J6201
78648,A0122
78649,M7500
78650,K6630
78651,M7020
78652,A0210
78653,H4923
78654,P8522
78655,L6820
78656,M7020
78657,F4100
78658,J6010
78659,A0145
78660,G4730
78661,M7020
78662,M7010
78663,G4620
78664,N7911
78665,F4330
78666,G4652
78667,P8510
78668,A0122
78669,J6202
78670,F4100
78671,H5224
78672,N7911
78673,M7310
78674,M7110
78675,M7020
78676,H4921
78677,G4651
78678,N8010
78679,O8411
78680,G4690
78681,Q8890
78682,G4649
78683,L6820
78684,A0163
78685,F4220
78686,S9609
78687,L6810
78688,L6810
78689,L6820
78690,M7410
78691,P8510
78692,N8129
78693,L6810
78694,M7020
78695,I5510
78696,G4530
78697,N8010
78698,M7020
78699,G4620
78700,P8549
78701,L6810
78702,S9499
78703,S9411
78704,G4669
78705,M7110
78706,C2829
78707,S9609
78708,M7020
78709,G4530
78710,C2819
78711,G4620
78712,G4630
78713,M7110
78714,G4649
78715,H4923
78716,G4620
78717,F4321
78718,O8412
78719,J6201
78720,L6820
78721,S9491
78722,G4630
78723,G4773
78724,N8010
78725,F4210
78726,A0321
78727,G4649
78728,U9900
78729,M6920
78730,L6820
78731,G4649
78732,P8510
78733,H5120
78734,M7020
78735,S9420
78736,I5610
78737,S9420
78738,K6430
78739,F4321
78740,H5221
78741,K6430
78742,G4651
78743,C2399
78744,I5510
78745,A0321
78746,F4100
78747,G4719
78748,A0122
78749,C1811
78750,S9420
78751,N7911
78752,I5621
78753,P8510
78754,C1040
78755,A0114
78756,C2511
78757,M7210
78758,M7110
78759,S9420
78760,G4711
78761,M6910
78762,L6820
78763,G4630
78764,M7490
78765,H4923
78766,C1410
78767,N7911
78768,O8412
78769,C1079
78770,A0122
78771,G4649
78772,G4530
78773,M7020
78774,M7020
78775,F4100
78776,C2710
78777,M7110
78778,H4923
78779,G4690
78780,G4641
78781,G4520
78782,A0311
78783,M7020
78784,G4649
78785,G4630
78786,G4653
78787,M7310
78788,M7020
78789,G4663
78790,S9511
78791,M7310
78792,G4641
78793,G4649
78794,L6820
78795,I5610
78796,H4921
78797,G4690
78798,F4321
78799,F4321
78800,N7911
78801,A0163
78802,G4540
78803,G4530
78804,M6920
78805,A0210
78806,G4649
78807,G4669
78808,S9511
78809,F4220
78810,G4663
78811,S9511
78812,H4922
78813,H4923
78814,Q8620
78815,B0729
78816,O8413
78817,O8413
78818,B0729
78819,L6810
78820,L6810
78821,H4922
78822,A0163
78823,M7020
78824,S9491
78825,A0163
78826,H4923
78827,L6820
78828,F4100
78829,G4630
78830,G4659
78831,H5320
78832,H4923
78833,L6810
78834,C2710
78835,M7020
78836,H4922
78837,G4649
78838,L6820
78839,L6820
78840,J6120
78841,L6810
78842,B0729
78843,F4100
78844,F4220
78845,C1410
78846,H4923
78847,G4649
78848,G4730
78849,G4652
78850,M6910
78851,G4659
78852,K6619
78853,L6820
78854,H4921
78855,C2814
78856,R9102
78857,Q8890
78858,R9311
78859,G4641
78860,S9609
78861,I5630
78862,I5610
78863,H4923
78864,G4690
78865,P8510
78866,K6619
78867,G4690
78868,M7020
78869,Q8890
78870,G4669
78871,G4630
78872,H4922
78873,K6630
78874,M7110
78875,S9602
78876,A0163
78877,Q8790
78878,L6820
78879,G4690
78880,H5320
78881,S9420
78882,A0146
78883,G4721
78884,H4922
78885,H4922
78886,M7110
78887,M7490
78888,R9311
78889,L6820
78890,H4922
78891,C1072
78892,N7911
78893,G4659
78894,N7911
78895,L6820
78896,G4652
78897,N8010
78898,H4923
78899,L6820
78900,K6430
78901,M6920
78902,G4772
78903,S9491
78904,G4741
78905,G4772
78906,F4100
78907,C1020
78908,G4752
78909,H5310
78910,M7020
78911,H5221
78912,Q8790
78913,S9420
78914,C2220
78915,M7310
78916,M6920
78917,L6820
78918,F4100
78919,M7020
78920,F4100
78921,M6920
78922,G4690
78923,G4630
78924,M6910
78925,M7020
78926,H4923
78927,F4321
78928,J6201
78929,F4100
78930,K6630
78931,M7020
78932,G4741
78933,S9491
78934,I5610
78935,K6611
78936,F4100
78937,C1101
78938,M7020
78939,G4773
78940,L6810
78941,M7110
78942,E3600
78943,A0321
78944,A0111
78945,M7110
78946,S9491
78947,O8411
78948,N7710
78949,F4100
78950,L6820
78951,C1080
78952,I5630
78953,L6810
78954,M7110
78955,I5610
78956,F4100
78957,H4923
78958,S9491
78959,M7110
78960,M7020
78961,Q8620
78962,S9420
78963,M7310
78964,S9420
78965,H4923
78966,N8010
78967,G4661
78968,G4742
78969,M7310
78970,H4923
78971,G4772
78972,N7911
78973,J6110
78974,R9311
78975,G4530
78976,H4922
78977,N7911
78978,G4741
78979,S9511
78980,A0122
78981,M6910
78982,H4923
78983,C2591
78984,H4923
78985,H4921
78986,S9420
78987,S9491
78988,Q8890
78989,G4653
78990,G4771
78991,N7911
78992,S9420
78993,H4922
78994,M7110
78995,P8521
78996,M7110
78997,F4210
78998,F4100
78999,F4321
79000,N7911
79001,F4100
79002,D3510
79003,G4690
79004,S9412
79005,I5630
79006,G4741
79007,C1410
79008,K6619
79009,M7020
79010,M7010
79011,L6820
79012,S9491
79013,H4922
79014,H4923
79015,P8549
79016,H4922
79017,A0321
79018,C1020
79019,H4923
79020,A0127
79021,K6630
79022,S9499
79023,M7110
79024,C1812
79025,M7020
79026,K6419
79027,F4220
79028,H4921
79029,G4641
79030,F4100
79031,N8010
79032,G4649
79033,K6419
79034,H4922
79035,G4530
79036,C2511
79037,F4100
79038,H5221
79039,H5224
79040,P8530
79041,Q8890
79042,S9420
79043,S9499
79044,S9499
79045,H4923
79046,P8522
79047,Q8690
79048,Q8620
79049,G4652
79050,S9420
79051,G4649
79052,G4649
79053,G4649
79054,M7020
79055,C1812
79056,F4100
79057,C2023
79058,H5224
79059,H5221
79060,G4669
79061,O8411
79062,O8411
79063,L6810
79064,M7490
79065,H4922
79066,M7110
79067,Q8810
79068,G4690
79069,I5629
79070,H4922
79071,O8412
79072,J6120
79073,C2651
79074,L6810
79075,C2591
79076,Q8720
79077,N7911
79078,L6820
79079,Q8690
79080,O8411
79081,R9311
79082,G4641
79083,S9420
79084,H5221
79085,L6820
79086,G4520
79087,M7020
79088,C2819
79089,V0300
79090,G4649
79091,M7110
79092,M7310
79093,K6622
79094,G4663
79095,K6619
79096,H4923
79097,L6810
79098,D3510
79099,G4690
79100,F4210
79101,O8413
79102,J6010
79103,R9311
79104,G4663
79105,M7020
79106,C1811
79107,O8411
79108,L6820
79109,A0163
79110,S9609
79111,G4690
79112,N7810
79113,G4649
79114,G4659
79115,Q8810
79116,G4662
79117,S9491
79118,F4100
79119,H4923
79120,F4390
79121,G4630
79122,P8549
79123,F4100
79124,S9499
79125,S9499
79126,F4220
79127,H4923
79128,C1071
79129,L6810
79130,A0141
79131,N7911
79132,M7020
79133,S9420
79134,O8411
79135,Q8620
79136,H4923
79137,M7110
79138,G4630
79139,N8010
79140,G4659
79141,H4922
79142,A0122
79143,S9499
79144,H4923
79145,G4649
79146,S9420
79147,A0322
79148,P8549
79149,G4663
79150,S9420
79151,S9411
79152,S9609
79153,P8510
79154,P8522
79155,Q8890
79156,N7810
79157,G4719
79158,S9609
79159,K6430
79160,P8510
79161,S9420
79162,H5224
79163,G4772
79164,M7110
79165,G4659
79166,G4630
79167,M7110
79168,G4730
79169,S9420
79170,C1079
79171,Q8890
79172,M6920
79173,L6820
79174,J5813
79175,S9499
79176,L6810
79177,M7020
79178,S9420
79179,J6190
79180,Q8620
79181,F4210
79182,S9420
79183,G4690
79184,G4630
79185,S9420
79186,M7020
79187,C1812
79188,K6419
79189,S9491
79190,H4922
79191,L6810
79192,C2220
79193,G4630
79194,H4923
79195,K6630
79196,M7310
79197,G4651
79198,M7020
79199,G4669
79200,L6810
79201,M7490
79202,N8010
79203,G4659
79204,G4663
79205,N8230
79206,M7020
79207,F4100
79208,M7020
79209,H4923
79210,M7490
79211,S9491
79212,S9411
79213,G4641
79214,Q8620
79215,F4330
79216,E3700
79217,M7110
79218,L6810
79219,L6820
79220,H4923
79221,G4649
79222,G4520
79223,A0127
79224,S9499
79225,N7721
79226,L6820
79227,S9499
79228,G4663
79229,F4311
79230,H4921
79231,P8510
79232,Q8890
79233,H5320
79234,M7110
79235,A0210
79236,G4653
79237,S9420
79238,G4663
79239,K6419
79240,S9420
79241,S9491
79242,M7110
79243,M7110
79244,K6499
79245,F4100
79246,F4100
79247,G4630
79248,G4663
79249,L6820
79250,G4620
79251,L6810
79252,C2821
79253,F4321
79254,G4730
79255,Q8620
79256,H4923
79257,G4663
79258,N8129
79259,A0146
79260,G4721
79261,H5229
79262,O8430
79263,B0910
79264,C2651
79265,F4100
79266,G4741
79267,S9411
79268,M7020
79269,G4649
79270,G4663
79271,L6810
79272,O8411
79273,M7110
79274,N8010
79275,S9499
79276,G4690
79277,S9420
79278,P8549
79279,G4690
79280,J6130
79281,L6820
79282,S9411
79283,I5629
79284,G4719
79285,H4922
79286,H4923
79287,H4923
79288,M7020
79289,S9499
79290,A0321
79291,J6110
79292,P8521
79293,A0119
79294,M7120
79295,M7020
79296,M6920
79297,A0321
79298,G4730
79299,V0300
79300,A0150
79301,C1410
79302,F4321
79303,H4923
79304,M7020
79305,H5221
79306,P8521
79307,H4923
79308,I5621
79309,C2029
79310,G4641
79311,B0729
79312,S9491
79313,B0810
79314,N7730
79315,I5630
79316,G4530
79317,O8412
79318,C1410
79319,M6910
79320,G4630
79321,G4530
79322,M6920
79323,G4659
79324,P8530
79325,O8412
79326,Q8620
79327,O8411
79328,S9420
79329,A0150
79330,A0122
79331,L6820
79332,H4923
79333,N7710
79334,K6619
79335,G4530
79336,Q8620
79337,H5320
79338,C3311
79339,E3600
79340,M7310
79341,G4653
79342,G4649
79343,H5229
79344,G4663
79345,A0146
79346,F4321
79347,N7911
79348,S9420
79349,N8010
79350,H4922
79351,F4321
79352,C3250
79353,M6920
79354,F4312
79355,M7020
79356,G4663
79357,S9499
79358,L6810
79359,H5221
79360,S9420
79361,S9420
79362,F4100
79363,M7110
79364,G4649
79365,L6820
79366,I5610
79367,L6820
79368,H5224
79369,R9311
79370,S9603
79371,G4752
79372,N7912
79373,N7730
79374,L6820
79375,M7020
79376,F4100
79377,N8010
79378,F4220
79379,S9511
79380,O8413
79381,K6621
79382,H4923
79383,E3600
79384,N7911
79385,G4630
79386,E3600
79387,S9601
79388,H4921
79389,L6820
79390,N8230
79391,M7490
79392,H5221
79393,G4520
79394,G4669
79395,H4923
79396,F4220
79397,K6430
79398,F4290
79399,G4659
79400,G4690
79401,E3700
79402,G4530
79403,L6820
79404,S9420
79405,H4923
79406,M7020
79407,A0141
79408,H4923
79409,N8010
79410,G4630
79411,G4690
79412,A0150
79413,J5813
79414,O8411
79415,S9491
79416,C3030
79417,H4922
79418,H4923
79419,L6810
79420,S9420
79421,S9411
79422,P8549
79423,G4649
79424,C2013
79425,S9499
79426,B0513
79427,C2819
79428,F4100
79429,C1394
79430,G4641
79431,L6810
79432,G4690
79433,F4100
79434,S9491
79435,G4610
79436,G4669
79437,H4923
79438,S9420
79439,S9522
79440,F4100
79441,M7020
79442,M7020
79443,G4649
79444,G4641
79445,G4690
79446,Q8720
79447,F4100
79448,P8549
79449,M7110
79450,L6810
79451,M7020
79452,L6810
79453,Q8620
79454,C2023
79455,Q8790
79456,R9311
79457,G4690
79458,F4220
79459,K6419
79460,M6920
79461,J6110
79462,N8010
79463,F4100
79464,K6430
79465,P8549
79466,H4921
79467,C2012
79468,B0729
79469,G4659
79470,G4510
79471,A0322
79472,L6820
79473,L6820
79474,S9420
79475,G4649
79476,K6430
79477,G4669
79478,F4100
79479,G4690
79480,G4763
79481,K6611
79482,Q8610
79483,J5911
79484,P8549
79485,M7410
79486,G4530
79487,R9311
79488,M6920
79489,O8422
79490,A0127
79491,G4659
79492,G4649
79493,G4649
79494,M7010
79495,I5610
79496,M7020
79497,M7020
79498,G4741
79499,L6820
79500,S9420
79501,G4651
79502,H4923
79503,A0321
79504,P8522
79505,F4100
79506,K6419
79507,H4922
79508,S9420
79509,L6820
79510,L6810
79511,M6910
79512,M7110
79513,F4100
79514,M7020
79515,C1701
79516,M7020
79517,R9000
79518,C2410
79519,C2220
79520,M7020
79521,P8510
79522,I5610
79523,N7911
79524,F4321
79525,G4752
79526,H4923
79527,S9499
79528,E3700
79529,F4100
79530,O8412
79531,P8510
79532,I5510
79533,M7410
79534,O8411
79535,G4649
79536,K6611
79537,G4659
79538,I5610
79539,G4663
79540,G4662
79541,G4649
79542,H4923
79543,H4923
79544,O8412
79545,N7911
79546,N8010
79547,G4649
79548,H4922
79549,G4649
79550,H4921
79551,O8413
79552,F4210
79553,M7110
79554,H4923
79555,O8412
79556,H4922
79557,H4922
79558,B0721
79559,L6810
79560,C2630
79561,G4641
79562,M7110
79563,H4921
79564,L6820
79565,F4100
79566,M7110
79567,G4752
79568,G4641
79569,H4923
79570,K6611
79571,F4100
79572,G4771
79573,F4220
79574,M7020
79575,K6419
79576,G4641
79577,K6622
79578,H5229
79579,H4922
79580,O8411
79581,F4321
79582,G4659
79583,K6419
79584,A0163
79585,G4530
79586,G4651
79587,G4663
79588,L6810
79589,M7020
79590,O8411
79591,H5310
79592,F4321
79593,H5229
79594,M7020
79595,G4630
79596,Q8620
79597,I5610
79598,L6810
79599,P8549
79600,L6820
79601,M7210
79602,J6130
79603,L6810
79604,F4100
79605,N8129
79606,O8411
79607,M7020
79608,A0163
79609,E3811
79610,G4730
79611,L6810
79612,G4669
79613,K6430
79614,J6391
79615,C2710
79616,A0312
79617,M7020
79618,G4610
79619,G4772
79620,M7310
79621,H4923
79622,M7110
79623,Q8810
79624,G4771
79625,H5320
79626,K6619
79627,G4663
79628,B0891
79629,G4630
79630,G4641
79631,M7110
79632,G4759
79633,O8423
79634,S9420
79635,H5120
79636,G4690
79637,G4630
79638,R9000
79639,N8010
79640,G4652
79641,A0163
79642,A0129
79643,M7110
79644,Q8890
79645,H5224
79646,H4923
79647,S9412
79648,G4663
79649,G4630
79650,I5630
79651,M6910
79652,Q8620
79653,G4641
79654,G4630
79655,H4923
79656,G4649
79657,M6920
79658,G4690
79659,G4669
79660,G4649
79661,Q8810
79662,G4520
79663,S9603
79664,A0150
79665,P8510
79666,S9491
79667,F4100
79668,G4663
79669,M7490
79670,L6820
79671,O8411
79672,G4659
79673,G4630
79674,M7020
79675,O8411
79676,L6810
79677,G4630
79678,K6611
79679,H4923
79680,H5221
79681,M7020
79682,H4923
79683,A0321
79684,M7020
79685,I5610
79686,C2013
79687,G4641
79688,L6820
79689,C1102
79690,N7911
79691,J5911
79692,A0311
79693,Q8890
79694,S9420
79695,I5510
79696,L6820
79697,E3600
79698,F4100
79699,H4923
79700,H4923
79701,K6630
79702,N7911
79703,A0141
79704,G4659
79705,O8413
79706,M7020
79707,N7710
79708,K6630
79709,G4641
79710,N7911
79711,S9420
79712,H4923
79713,L6820
79714,H5221
79715,G4649
79716,G4690
79717,M6920
79718,M7110
79719,O8413
79720,K6619
79721,N7710
79722,G4652
79723,G4690
79724,S9499
79725,G4721
79726,S9411
79727,A0127
79728,L6810
79729,M7020
79730,O8412
79731,C1410
79732,C3314
79733,M7010
79734,S9420
79735,O8413
79736,E3830
79737,P8510
79738,H5210
79739,C1520
79740,G4649
79741,J6010
79742,G4669
79743,C1071
79744,G4649
79745,A0149
79746,F4100
79747,G4530
79748,G4530
79749,B0990
79750,G4651
79751,H4921
79752,N7911
79753,O8411
79754,M7020
79755,F4390
79756,P8549
79757,L6810
79758,I5510
79759,A0321
79760,M7110
79761,S9499
79762,M7020
79763,G4652
79764,H4921
79765,N8291
79766,N8010
79767,K6419
79768,S9411
79769,H4922
79770,F4290
79771,H5012
79772,G4630
79773,N7911
79774,L6810
79775,P8549
79776,M7310
79777,I5510
79778,S9609
79779,G4669
79780,A0150
79781,S9411
79782,Q8890
79783,S9499
79784,M7020
79785,V0300
79786,Q8620
79787,S9491
79788,S9420
79789,I5510
79790,G4649
79791,G4659
79792,D3510
79793,C2012
79794,J6110
79795,G4652
79796,F4100
79797,M7020
79798,R9311
79799,G4630
79800,H4922
79801,G4530
79802,L6810
79803,G4690
79804,S9499
79805,M7110
79806,L6810
79807,O8422
79808,P8549
79809,M7110
79810,S9609
79811,O8412
79812,A0122
79813,F4321
79814,G4630
79815,G4530
79816,H4921
79817,P8510
79818,P8510
79819,G4659
79820,K6419
79821,B0729
79822,Q8620
79823,N7911
79824,G4649
79825,G4759
79826,H5310
79827,L6810
79828,L6820
79829,F4321
